page,name,link,thumbnail,rating,date,snippet,images,local_guide,label_sentimen
4,Zainal Indra Putra,https://www.google.com/maps/contrib/111885960640642078820?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWR7QKLGWnhkjK2mRkn1SR3I_7wHnBo9oplef6wfz0hJj__XjF_=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Saya alumni angkatan pertama D4 Akuntansi Poltekpos yang skrg berubah menjadi Universitas Logistik dan Bisnis Internasional.

Banyak ilmu dan pengalaman yang di dapat selama kuliah disini, terimakasih bapak/ibu dosen,akang teteh dan teman2 selama kuliah di Poltekpos Indonesia.",,,positif
4,M. Afrizal Azhari,https://www.google.com/maps/contrib/109585382797842548799?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWMSi7NRRkXFnQiZzQynlmgGQxXryQoZABE8V0CkpfVYsrnYzmW=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Salah satu Universitas Logistik & Bisnis terakreditasi yg bagus di Indonesia.. dengan standart pembelajaran Internasional.. memiliki fasilitas dan pengajar terbaik di bidang manajemen logistik and supply chain..

Bagi yg ingin berkarir Professional atau Executive Muda di bidang Manajemen Logistik & Supply Chain, wajib masuk sini.. Lulusannya siap menghadapi era Industri 4.0... ✔️",,True,positif
4,Diana Maryana -,https://www.google.com/maps/contrib/116396647096595822141?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK_F4Tj0p7ZML5BrhD-tXyZZoQ366DvLZTavt_22kTBFnNscw=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus yang nyaman utk menimba ilmu dan menghasilkan banyak lulusan yang siap bekerja serta mampu bersaing di industri,
Selamat dan sukses untuk ULBI (merger politeknik pos dan Stimlog)",,,positif
4,surya ramadhan noor,https://www.google.com/maps/contrib/101086400218068720955?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVXdQEOTgzvjYrILIH_L971kJCNrrcS6ee8nHwbuxAm0FNHMPvlSQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,"5 orang ponakan lulusan kampus Poltekpos dan anak sedang kuliah juga saat ini di ULBI, semoga dengan bergabungnya Politeknik Pos Indonesia dan Sekolah Tinggi Manajemen Logistik Indonesia menjadi Universitas Logistik dan Bisnis Internasional dapat menghasilkan lulusan yang siap bekerja dan juga siap untuk membuka lapangan kerja, semangaaaatt",,True,positif
4,Krist Papua,https://www.google.com/maps/contrib/109686989397828537988?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLaTPIBqgWjT1B71_qhfBnnIuBDyCpRFSf1rysCb_cTss2DKg=s120-c-rp-mo-br100,5.0,2 tahun lalu,"ULBI kampusnya keren, ikut membangun nusantara, menghasilkan tenaga yg siap pakai dengan kopentensi dan mutu yg terjamin ok!!
Banyak univ di negeri ini yg baik tetapi yg terbaik dan siap kan masa depan terbaik hanya kampus ULBI. Mantap💪🙏👍👍👍",,,positif
4,Vanda Alpha Savitrie,https://www.google.com/maps/contrib/110803440474230954211?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXwjLCoTvkSNftlJuz7ApH0uzEEypz9Voxw67SXi8oe6iWMRKSw=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Suasana Kampus yang Asri dan Nyaman, dengan fasilitas yang lengkap dan memadai, serta Program-Program Studi yang  dibutuhkan dunia kerja dan industri, membuat ULBI menjadi pilihan tempat studi Logistik terbaik..👍👍",,True,positif
4,Sandi Mardiansyah,https://www.google.com/maps/contrib/116337686991039970411?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVkAdfuGZUjWDOmfy_7iw8dS1o8ZW6yPA1ntNK14kJccoFrqozG=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Logistik saat ini positioningnya sangat strategis sekali di market, mengingat akselerasi digital di bidang khususnya e-commerce akan sangat menjanjikan sekali di masa mendatang. ULBI menurut saya salah satu pijakan paling pas, untuk menyongsong dan menimba ilmu Logistik.",,True,positif
4,Mercy Husnawaty,https://www.google.com/maps/contrib/110568135497143051120?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXYnHsuoQgAKImRC3Am_2EGvkEmh_XD0m9sty04qxVF_JV7YtJ4=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus nya asri lulusannya bisa bersaing dengan lulusan dari universitas yg ada di Jawa dan SDH teruji dan terbukti lulusan nya berkiprah dan terjun langsung kerja  di PT POS,,True,positif
5,Hannan,https://www.google.com/maps/contrib/103519503275072768759?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV3GhIZhUBXijyDv56cRWmyhyCR2-HkjjopWgsd4ZSvq2g8ut1r=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Tempat yang refresentatif untuk belajar, sejuk dan bisa fokus.
Lulusannya sesuai dengan lapangan kerja yang saat ini banyak di butuhkan khusus nya di bidang Industri Logistik.
Satu satunya universitas logistik
di Indonesia dan siap pakai.",,,positif
5,D. Trump,https://www.google.com/maps/contrib/101588708455668125424?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIrYpSOwCy4PkUuL82KvCbVD7VOM6v7DB_ChfLCjYzpYgV7Dg=s120-c-rp-mo-ba3-br100,4.0,2 tahun lalu,"Wah hebat, PT Pos skrg punya universitas. Makin yakin skarang pasti bisa mengalahkan pesaing2 bisnisnya seperti JNE, JNT, Paxel, anteraja, sicepat dkk.",,True,positif
5,Rumi Nurtaty,https://www.google.com/maps/contrib/112998292284481055402?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVVgoF2yoYUocaySSi_8Cfgjg_NXWvPOdayL37FHOUdJmjQ2TtY=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus terbaik utk milenial, suasana yg asik, dgn pembimbing yg profesional menghasilkan mahasiswa yg siap kerja....ayo belajar di univ logistik 💪👍",,,positif
5,Nisfu Solihin,https://www.google.com/maps/contrib/108949621159367958429?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKwZps6UbHUZAk7niMfQ3_lSJY181hyIhZnROnjZhPUbQFRAw=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus bagus, sarana dan prasarana lengkap, lulusannya banyak dipinang perusahaan logistik Krn sdh siap menghadapi dinamika dan problematika bisnis logistik",,True,positif
5,ridwan chombonk,https://www.google.com/maps/contrib/106711310279551319485?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJkbxw63bt0YnRKTt-u84ae-cA4b1Thsn1B11lfU0eb2Db3qg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Salah satu Universitas bidang manajemen logistik dan supply chain terbaik yang hadir dan dpt menhasilkan lulusan yang siap kerja sebagai expertist di berbagai perusahaan yang bergerak di industri logistik,,,positif
5,indra prasetyo,https://www.google.com/maps/contrib/109744015800568839737?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJq2mnZEcF29QV7wj1T26D0tThjS5zGzozIstwUxCYIWQW-PQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,Salah satu kampus terbaik dibidang logistik yg dimiliki indonesia...lulusannya memiliki talenta yg luar biasa siap bersaing menghadapi perkembangan digital yg semakin lama semakin maju..kerennn..,,,positif
5,Mariana Wijayanti,https://www.google.com/maps/contrib/100072667208381415569?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX6AD7WUWmskY70d8azkkUPYeBga-Q5jf4ijXCE7Tr_eMsm6cJjxQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus yang bagus utk belajar logistik, lulusannya sudah banyak yg bekerja diperusahaan logistik ternama....ayo buruan daftar",,True,positif
5,Aurora,https://www.google.com/maps/contrib/111450893186330248495?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKpyqGpvuq_qEVuz9AOwKBtCZGvwu0HmwlZMxx_hlo3MwATDWM=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Pokokna mah kampus na sae pisan.
Saya sebagai mahasiswa ULBI merasa bangga karena lingkungan kampusnya yang ramah, serta orang-orangnya pada baik dan juga keren.",,True,positif
5,Muhammad Ramdhan,https://www.google.com/maps/contrib/114187590980570904124?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKusgbsDtkKI7KP2KmFXbGvT3Sd1JuChgVzfOyOTRbPMQEIdQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus yang berada di kawasan yg cocok utk belajar, ULBI mencetak generasi siap kerja dan menciptakan lapangan kerja, lulus langsung kerja",,True,positif
5,arief joko sentono,https://www.google.com/maps/contrib/114888091427847899666?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLLShPcidvtBJN-FvpcX-C0uWX5ejI0-1ZvN_ZmZkEomKhPYg=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampusnya keren, lokasinya nyaman dan cocok utk belajar. Lulusannya sudah banyak berkiprah di industri kurir, logistik, dan bidang lainnya.",,True,positif
6,Furkan Furkan,https://www.google.com/maps/contrib/117086395645193470650?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVm7IjWaTN2V-GAY6dESVUde4rnS1y2AgPWfDP6OzaI1MkIMrAGbg=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,"Kampusnya bagus.... Dosennya juga keren-keren.., lulusannya sudah banyak yg bekerja dibidang manajemen logistik dan supply chain.",,True,positif
6,taa_chila,https://www.google.com/maps/contrib/107386610797082982566?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZUt5wNvNF96wAvS45okAGb04g8CI5Rx-XJKtQSghHZY1UbH19=s120-c-rp-mo-br100,1.0,2 tahun lalu,nggak punya adap !! kegiatan gak pagi siang malam tidak tau hidup di lingkungan padat ! bahkan adzan pun mahasiswa tidak peduli. berisik dan berisik.,,True,negatif
6,Sidqiyyah Ashilah,https://www.google.com/maps/contrib/108054291794521443479?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWyAg_lLfprqpJFh_b_WapiZdbxruJY7nUS5B7GTu7m1dHTSa3p=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Sekolah di sini enakkkk bgtttttttttt...
Nyamannnnn ...
Fasilitas lengkappp beuhhh...
LUAS ...
dosen nya baik baik bgtt....
Ga salah pilih kampus aku mahhhh 💓💓💓
Jaya selalu kampus ku ULBI🔥💓",,True,positif
6,Puspo Retnaningtyas,https://www.google.com/maps/contrib/110604969495771074459?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXXhq6A__mEy8KxmEhypbfwVI3YwQmJZ_FtfarS7wGw3VLvprdu=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kuliah di sini betah.  Kampusnya asri,  bersih,  trus banyak spot2 yg instagramable bgt gaes!  Dosennya jg ganteng2, baik hati dan smart 👍",,,positif
6,Galang Budi Mulyo,https://www.google.com/maps/contrib/112545237833237692240?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXSz2Nx3rnHKs5U--XsaSB_ot95wjuZjYGvBkaFkQPHi1ZBVtQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Pernah menjalani diklat di kampus ini, saat masih bernama Poltekpos .. sekarang sudah berkembang menjadi ULBI.. semakin keren!!",,,positif
6,johan massie,https://www.google.com/maps/contrib/111969748458668814400?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUsDMyw4KaXc2rhD6NnSloPVaDc8TOaRDnQIQ_P2v-wME69cnTY=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,"Ponakan saya baru mau masuk kuliah disini, kampusnya keren..ilmu logistik dan bisnis internasional sangat cocok buat anak kuliah jaman now..",,True,positif
6,Kamel Tamrin,https://www.google.com/maps/contrib/116675360798363944127?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLohEnCzvru5HNu4t4hrOO0kV2TtKhpSY4wPwojhVZIdYMtfw=s120-c-rp-mo-br100,5.0,6 tahun lalu,"Kampusnya nyaman ,sagat ASRI","['https://lh3.googleusercontent.com/geougc-cs/AB3l90CC_jyviHvYYM2cNlDYzahl4DwFxUGpyNzlnTYpUE3G4eUceCnfLrpWzFtLYbaC3rsI8HrPvOPCmtPn0YpJilCJaITOVsQ6jokmWkfCcWjpkUSGHWLoYMz9MnMatICX1BPJt4yC', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A5T7whT8VV1ppHRMrASt8RQxg8tH8rhO_BTiZJvaU7NeWHuIidRaR3g9YmNcwnqf-W7lq4pymKu9_9Lz5d81q40niMx61A8YNULMsBh6CGL5mGGKev1j40nrKVnr5mDCp8bmQw', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D1xMCV9hn_O3CcMWV0yAQgxpNqEBJ-wOU1Pr3PSXsN2hjQHw8Dd8lrAzsYUpoVqD90dKUrVL-r-k1xVxhWpE8lIRcmaLPQ73nc7I56iVoEzm2AkKlEbeeaVuuwP1K4cny518g', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Dg4rGYoorBTMNWc75gMyMnhdtgpI21jatObYOF1-RD_4Z5tVI2jfqhrO_nWHnVspq20T-NfdthqOueAto4PnzTFo9_wQNusA4q6GQH3ZQAKI4TQP8k3tjm41IHw7g1unk656Eg3A', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CcQmOsk_2NIXhriCmOBPAK-AULS0jsTNVdQ7s_hUCF4aGvb4M2p2WXPR4xR4uc2C2rXR62ZjlyLa1Nu4oza2IH54zhljtU3nt2MgonVSKzeWIg00mHiDlDzyg-4VqxCPKxLP6c']",,positif
6,Kurniawan,https://www.google.com/maps/contrib/116750232209974942202?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVgi4is6EzzgZlesFf69oNVAir9SNEtwkoyOC00kuKDBfFFBclE=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus yg keren menghasilkan lulusan yg terbaik dan bersaing cepat mendapat pekerjaan..sukses selalu ulbi...,,True,positif
6,San Miguel,https://www.google.com/maps/contrib/105773118128379645441?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJbaArYfFh1WxKzjZncgwuRWIHTHdkKR36GPyxZV3gn9Mmf=s120-c-rp-mo-br100,1.0,11 bulan lalu,"Jgn kuliah disini adik adik , ini kampus sangat buruk , banyak modus untuk mereka mencari uang",,,negatif
6,R5R_1643_AHMAD,https://www.google.com/maps/contrib/106293773678699463767?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVvRtRKdbiz6QxeKAdHaHrRMyW01q4VFWBA9hgUT0b2pMc0NodW=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus Keren.. yg saya tahu ini universitas logistik pertama di Indonesia.. lulusannya bisa kerja dimana saja.. dan lulusannya sudah  siap memasuki lapangan kerja..
Bravo ULBI",,,positif
7,gia risky,https://www.google.com/maps/contrib/107335141816468714409?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXF-3rPBtP6AncUxGyHJDuNVhmU2rbOfc3GNsdEL3R5Yr461esTOg=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Salah satu kampus terbaik dan ternyaman. Sangat memadai dan juga asli sekali.
You’ll be really comfortable studying here:)
Dosennya asik asik banget!",,,positif
7,suworo woro,https://www.google.com/maps/contrib/103460311696128757836?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ1rXfL_yBYm425Bz2i5lGnsbsKaXrGzuBNMris0Qkatt1BUA=s120-c-rp-mo-br100,5.0,2 tahun lalu,Universitas terbaik yang pernah kami lihat dgn segala keunggulan dan lulusannya banyak yg bekerja pada instansi pemerintah dan swasta.,,,positif
7,Kusnadi Fashehy,https://www.google.com/maps/contrib/107337707610876362475?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU0YIpii1ItzGCkqGLLZIIsi2S1XcQ1BpuRpqcKfMg3B9GAqB_Q=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Tempat kuliah yang nyaman, karena fasilitas dan kondisi alam yang mendukung. Tak heran kalau mampu mencetak tenaga Profesional dan berkelas....Sukses terus buat ULBI dan Almamaternya...👍👍👍👍",,,positif
7,roni hermawan zao,https://www.google.com/maps/contrib/111873380833039411219?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWYUx2GNEDBR_gdH4WAmlN0ES3MTh9CMw45zljcfDBmovo2PDHY9w=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,"Kampus yg asri, ditunjang fasilitas pendidikan yang lengkap, lokasi kampus yg strategis, menjadikan Politeknik Pos Indonesia salah satu kampus idaman",,True,positif
7,Aisah Zha,https://www.google.com/maps/contrib/101919544070089331774?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWQo_kl_W2-w7yOtRk1eeiJzpmhgyAUCO6c5nh3hvUr_9Nwv7OP=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,"Alhamdullilah...dulu saya kuliah disini sebagai Politeknik Pos Indonesia, dan sekarang sudah menjadi Universitas...luar biasa...semoga bisa tambah sukses ULBI",,True,positif
7,Riandaka Rizal,https://www.google.com/maps/contrib/115370482737257672740?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVhgdtbDZ-v5_bucILtturrmQGwjG4-p8LNSw1_U0K7rVkc8yOT=s120-c-rp-mo-ba4-br100,4.0,5 tahun lalu,Salah satu perguruan tinggi di Bandung yang fokusnya untuk dunia logistik Indonesia. Kampus ini di bawah naungan dari Yayasan Pendidikan Bhakti Pos Indonesia yang merupakan bagian dari Politeknik Pos Indonesia,,True,positif
7,Toto Suwarsa,https://www.google.com/maps/contrib/112051251145224113864?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIhDTxOKsVhOMe87PP6Je4ZNAEmXJrTMuqjoOMJdk3gWBstZw=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Nyaman, sejuk, dan aman kuliah di ULBI karena karakter mahasiswanya Luar biasa santun, jujur, dan bertanggungjawab.",,,positif
7,Yudi Yudi,https://www.google.com/maps/contrib/106568109431055968528?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKZMvCT9kC27D3DUq8aCo-YKHOpshteiYrUXFyOyc4B-Z4VJg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Ayo ULBI buktikan dirimu mampu memberikan yang terbaik untuk bangsa dan negara dengan mencetak lulusan lulusan yang handal dan kompeten dibidangnya....pasti bisa...,,,positif
7,Apur,https://www.google.com/maps/contrib/110856153570175863497?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVpKAuN1mf9u32pS7b63XKp5E9Kxp7XPMax8M4MWCXE1SwwAsYp=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampusnya menawarkan beasiswa diskon DPP100% dan potingan SPP Rp2,5jt/semester sampai semester akhir",,,positif
7,Gus Kahar,https://www.google.com/maps/contrib/106466771086446816003?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIzGQ6o8ZLdJ-qIrD3tOtN2gRPEcHueVWRaNyb_n_8rlV2ksw=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus yg luar biasa... Lulusannya sudah siap bekerja dengan bekal ilmu yg up to date..  Pokoknya top banget dah.. .👍👍👍,,,positif
8,annisa maharani,https://www.google.com/maps/contrib/118407720475215224363?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJjG9ZHTtGcQ5Xnsqnm89zHz9K5-BZ46mQPZcf5V1e9OmKxng=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus tempat saya belajar. Lulusannya diberikan bekal pelatihan yg siap digunakan didunia kerja nanti.,,,positif
8,ots 94,https://www.google.com/maps/contrib/110337810233561717092?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVXCaQaVHRmG8duaAIQxf_D2bvE202VT6PCWwWBA7Vj9Qnw38dF=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus yang bagus alumni jg bagus karena keterikatan dengan alumni dan mahasiswa, serta mahasiswa cepat dapat informasi seputar pekerjaan",,True,positif
8,Muzaky Abrar,https://www.google.com/maps/contrib/109455804553446879000?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJcYmk5eky9DQopZbIM8bnAS0r0mQMhHj6gLcBxLFgdnVUc0Q=s120-c-rp-mo-br100,5.0,setahun lalu,"Angkatan 2009, Lingkungan Nyaman, Kantin enak, fasilitas lengkap, lingkungan sekitar makanan enak.",,,positif
8,Abie Hrd,https://www.google.com/maps/contrib/100668921236887799410?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJWmNue8Pl-QyJEcO4GPXwKpDLSqHqeIhzOQiFIOwrtIGW2eAEU=s120-c-rp-mo-br100,5.0,2 tahun lalu,Setelah sukses dari STIMLOG dan Poltekpos sekarang merger menjadi Univeristas Logistik dan Bisnis Internasional...semakin maju dan terdepan...,,True,positif
8,hani dian atikah,https://www.google.com/maps/contrib/113068679274485494178?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXP6ZlG6viyju-yRPOo671qX9kApvjASQufZNJkvNifDTc8iYnC=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kuliah di sini memberikan pengalaman dan wawasan begitu banyak terutama untuk mempersiapkan bekal di dunia kerja, sukses selalu ULBI",,True,positif
8,Zahran Asyatir,https://www.google.com/maps/contrib/113174801066134596274?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLLd_Aix-93Y4nDZTPF-YgVDKxQWMK5jlwuwYCxWx2rf-L6Rw=s120-c-rp-mo-br100,5.0,5 tahun lalu,Kapada nayla chikal pangesty di tunggu itikad baiknya belum bayar ke mamang grab sebesar 250.000 wa saya nya di blokir barangkali temen2 disini ada yang kenal tolong minta di sampaikan ke orang tersebut,,,negatif
8,PRIYO TRI SUSILO,https://www.google.com/maps/contrib/103280867424566433673?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWiQeYmf2haeUEjjPD5JUI0nuyjKQVOmHokWfllzZhhezUj05W4=s120-c-rp-mo-br100,5.0,2 tahun lalu,Semoga bisa melahirkan generasi pos yang semakin profesional dan tangguh ditengah persaingan bravo PT Pos Indonesia,,True,positif
8,wagimuntoro wijoseno,https://www.google.com/maps/contrib/113145276156840175001?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWsJskIMEnFVQWa_8qXvIG28dBtdNIZIixdSDnPhh7C0Evjp49Q=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus logistik dan bisnis terbaik, pencetak lulusan siap pakai. Memberi bukti bukan sekedar janji. 👍",,,positif
8,Syafrial Fachri Pane,https://www.google.com/maps/contrib/112078576147706196182?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVFYWno37tdm_gml-EIR0OvKB-V3R72XM0ROply1fmhOW2dDvtS=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Jaya terus Politeknik Pos Indonesia dan STIMLOG, semoga hasil merger menjadi Universitas Logistik dan Bisnis Internasional (ULBI) semakin terdepan.....",,True,positif
8,muh subhan,https://www.google.com/maps/contrib/114049794265507921920?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUjRGVMC-XlCPvV2j4Tc5i0xoNhIx6VrV2Vx_PsvVrmpTg-IdE=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Satu2nya kampus yg khusus mengajarkan bisnis Logistik dan bisnis Internasional tentu outputnya akan menghasilkan  pebisnis Logistik dan bisnis Int. yg tangguh dan cerdas, selamat buat ULBI",,,positif
9,Rian Syahariany,https://www.google.com/maps/contrib/100253716210633227535?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWvMTfPfcMAdwyS4NjCQdauNV6qtbvi82IJ4jlU3mjdfLy8-leRIA=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Bangga menjadi alumni Poltekpos  prodi  Logistik Bisnis , sekarang menjadi ULBI  menghasilkan lulusan terbaik di bidang logistik 👍👍👍 maju terus ULBI👍💪💪💪😍🤗",,True,positif
9,Dinda Syafira Agitha,https://www.google.com/maps/contrib/115307920143315771728?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLpBQMOpWRvbZtnJdddxrN-Px-Amn3fEVCYanNNHv1FiXKtzkc=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Lokasi kampus strategis, fokus di bidang Transportasi,  parkiran cukup luas, biaya kuliah tergolong murah, ada Dosen Artis 🤩",,,positif
9,Catur Ahaddi Nizar,https://www.google.com/maps/contrib/109859502968948247258?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXxfQid2oi5k6iE2sCfEWY962Yi5SrD0e8A-5Y-e3JQxVBC7Bxk=s120-c-rp-mo-br100,5.0,2 tahun lalu,kampus dengan lingkungan yang asri dan sejuk dapat menambah semangat pembelajaran. memiliki jurusan logistik bisnis satu satunya di indonesia.,,True,positif
9,DR Sri Endarti Halim ST MM,https://www.google.com/maps/contrib/111763575153003995981?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU_2s70_HOV_S87YZeEJhBh_VWElte53qQb--vuORLjnC9nV_P8=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus logistik yg sangat di butuhkan zaman now. Kampusnya keren. Asyik. Wow dan yg terpenting... Ilmu nya.... Very very interesting  bro....,,True,positif
9,Dias Woro,https://www.google.com/maps/contrib/114654464000592136939?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIgNSDqk3LX-UoZ-L4bRxAl6azvoAqGUkiNtfz2gy3pkHlPfA=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Lulusan dari kampus ini sudah siap kerja, materinya pun disesuaikan dengan kebutuhan dunia kerja saat ini dan beberapa tahun mendatang...👍👍",,True,positif
9,Ciptarini Apriyanti,https://www.google.com/maps/contrib/114522381227270503468?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJvCTRZT9IJYSmZPjuptRpYvHdir9PcsG6YRqMzbC6goJQfhg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus nya kereeeen ...menghasilkan telenta terbaik...and satu lagi nie lulusanx sdh siap kerja..,,,positif
9,Helvry Sinaga,https://www.google.com/maps/contrib/102184216477901908341?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVk_1qxL99yJeIlNkFWP7G3F6lWcngZB9BKU54E7kDe3gQbDAMg=s120-c-rp-mo-ba6-br100,3.0,7 tahun lalu,"Memgikuti seminar perpajakan PP 36 Tahun 2017 dan Perpu No.1 tentang Akses Informasi Untuk Kepentingan Perpajakan.

Kerjasama IAI Wilayah Jabar dan Kanwil DJP Wajib Pajak Besar",,True,positif
9,Adi Widjayanto,https://www.google.com/maps/contrib/104900135706485568195?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIhQq41PYwQm_QOQg-KFIht-iCu58pNbgof0cJzV8h8HLE7BA=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampusnya nyaman n keren...menghasilkan talenta terbaik dibidang manajemen logistik👍,,,positif
9,Mukhlis Saputra,https://www.google.com/maps/contrib/102076304553404598754?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVurjdxhttTFr5bgk1xG9eKQjA9lNKLnLgUgX3fGiofQPaOlBo=s120-c-rp-mo-ba3-br100,5.0,setahun lalu,saya selaku ortu dari mahasiswi sangat berterimaksih kepada kampus ulbi .,,True,positif
9,"Indra Firmansyah,",https://www.google.com/maps/contrib/104181480133071815805?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU4H0kilOBiUvG1h_QU3GHbKGRT21PwsDZ-I6TJZm0DKZzrK70=s120-c-rp-mo-br100,5.0,2 tahun lalu,universitas yang mempunyai kompetensi bagi mahasiswanya untuk menjadi akhli bidang logistik dan SCM yang di ntegrasikan dengan bidang ke ilmuan lainya,,,positif
