rating,snippet,tokens,label_sentimen
5.0,masyaallah makin bagus kampuskuuu kangen banget kesini sudah 10 tahun tidak kesana lagi wisuda 2014 😆,"['masyaallah', 'makin', 'bagus', 'kampuskuuu', 'kangen', 'banget', 'kesini', 'sudah', '10', 'tahun', 'tidak', 'kesana', 'lagi', 'wisuda', '2014', '😆']",positif
5.0,makin maju dan terus menjadi pencetak sarjana2 muda yang nanti nya akan membangun bangsa dan negara inibke arah yang jauh lebih baik,"['makin', 'maju', 'dan', 'terus', 'menjadi', 'pencetak', 'sarjana2', 'muda', 'yang', 'nanti', 'nya', 'akan', 'membangun', 'bangsa', 'dan', 'negara', 'inibke', 'arah', 'yang', 'jauh', 'lebih', 'baik']",positif
5.0,luaskeren kampus yang paling menakjubkangedungnyapun sangat banyaksekuritas parkirnyapun ketatcanggih serba tekonologi modern dengan era telekomunikasi terkini sesuai dengan nama perusahaannyapunapalagi jalannyalingkungannya bersihnyaman buat pergi ke kampus setiap pergi ke kampus masuk jangan pelajaran maupun istirahat atau pekan ukm kegiatan mahasiswa dikampus ini mantulpokonya,"['luaskeren', 'kampus', 'yang', 'paling', 'menakjubkangedungnyapun', 'sangat', 'banyaksekuritas', 'parkirnyapun', 'ketatcanggih', 'serba', 'tekonologi', 'modern', 'dengan', 'era', 'telekomunikasi', 'terkini', 'sesuai', 'dengan', 'nama', 'perusahaannyapunapalagi', 'jalannyalingkungannya', 'bersihnyaman', 'buat', 'pergi', 'ke', 'kampus', 'setiap', 'pergi', 'ke', 'kampus', 'masuk', 'jangan', 'pelajaran', 'maupun', 'istirahat', 'atau', 'pekan', 'ukm', 'kegiatan', 'mahasiswa', 'dikampus', 'ini', 'mantulpokonya']",positif
4.0,kampus yang luar biasa orang orang hebat lahir dari sini walaupun bukan mahasiswanya saya bangga terhadap kampus ini lingkungan yang bersih aman dan nyaman sangat mendukung kegiatan perkuliahan disini semoga kampus ini terus mencetak orang orang yang hebat,"['kampus', 'yang', 'luar', 'biasa', 'orang', 'orang', 'hebat', 'lahir', 'dari', 'sini', 'walaupun', 'bukan', 'mahasiswanya', 'saya', 'bangga', 'terhadap', 'kampus', 'ini', 'lingkungan', 'yang', 'bersih', 'aman', 'dan', 'nyaman', 'sangat', 'mendukung', 'kegiatan', 'perkuliahan', 'disini', 'semoga', 'kampus', 'ini', 'terus', 'mencetak', 'orang', 'orang', 'yang', 'hebat']",positif
5.0,dulu ke sini 2017 masih gersang sekarang sudah rimbun dan banyak bangunan,"['dulu', 'ke', 'sini', '2017', 'masih', 'gersang', 'sekarang', 'sudah', 'rimbun', 'dan', 'banyak', 'bangunan']",netral
5.0,kampus dengan segudang koneksi dapat membangun karier yang relevan👍,"['kampus', 'dengan', 'segudang', 'koneksi', 'dapat', 'membangun', 'karier', 'yang', 'relevan👍']",positif
1.0,telekomunikasi ini aneh harusnya ada tempat penitipan di depan asrama biar yang muda muda ambil paket sendiri bahkan yang tua di suruh jalan kaki jauh,"['telekomunikasi', 'ini', 'aneh', 'harusnya', 'ada', 'tempat', 'penitipan', 'di', 'depan', 'asrama', 'biar', 'yang', 'muda', 'muda', 'ambil', 'paket', 'sendiri', 'bahkan', 'yang', 'tua', 'di', 'suruh', 'jalan', 'kaki', 'jauh']",negatif
1.0,cik kalau begitu euy hilangkan lah aturan ojol harus jalan dan menyimpan motornya jauh dari titik di kami bukan babu para mahasiswa sudah mah ongkosnya murah ini harus jalan buat nganter makananpaketnya mikir dong letak kemanusiaanya dimana ke rakyat kecil kok nindas banget asu,"['cik', 'kalau', 'begitu', 'euy', 'hilangkan', 'lah', 'aturan', 'ojol', 'harus', 'jalan', 'dan', 'menyimpan', 'motornya', 'jauh', 'dari', 'titik', 'di', 'kami', 'bukan', 'babu', 'para', 'mahasiswa', 'sudah', 'mah', 'ongkosnya', 'murah', 'ini', 'harus', 'jalan', 'buat', 'nganter', 'makananpaketnya', 'mikir', 'dong', 'letak', 'kemanusiaanya', 'dimana', 'ke', 'rakyat', 'kecil', 'kok', 'nindas', 'banget', 'asu']",negatif
2.0,tempat parkirnya rapi banget satpamnya ok kru angkat barang nya siap kerja keren,"['tempat', 'parkirnya', 'rapi', 'banget', 'satpamnya', 'ok', 'kru', 'angkat', 'barang', 'nya', 'siap', 'kerja', 'keren']",positif
1.0,satuan pengamanan yang jaga untuk masuk area asrama tidak pada sopan tidak pada punya otak aturan memang aturan tapi apa tidak di kasih kelonggaran untuk saya khusus nya antar jemput laundry berat bilang nya bukan urusan kami mau berat atau ringan tinggal jalan saja tidak pada pakai otak kadang bilang nya ada atasan jadi tidak boleh masuk bawa motor sekejam itu kah telyu,"['satuan', 'pengamanan', 'yang', 'jaga', 'untuk', 'masuk', 'area', 'asrama', 'tidak', 'pada', 'sopan', 'tidak', 'pada', 'punya', 'otak', 'aturan', 'memang', 'aturan', 'tapi', 'apa', 'tidak', 'di', 'kasih', 'kelonggaran', 'untuk', 'saya', 'khusus', 'nya', 'antar', 'jemput', 'laundry', 'berat', 'bilang', 'nya', 'bukan', 'urusan', 'kami', 'mau', 'berat', 'atau', 'ringan', 'tinggal', 'jalan', 'saja', 'tidak', 'pada', 'pakai', 'otak', 'kadang', 'bilang', 'nya', 'ada', 'atasan', 'jadi', 'tidak', 'boleh', 'masuk', 'bawa', 'motor', 'sekejam', 'itu', 'kah', 'telyu']",negatif
5.0,susana kampus yang nyaman pas kebetulan lagi mengerjakan pengecatan interior open library,"['susana', 'kampus', 'yang', 'nyaman', 'pas', 'kebetulan', 'lagi', 'mengerjakan', 'pengecatan', 'interior', 'open', 'library']",positif
5.0,kampus swasta di bandung yang sangat luas kawasannya,"['kampus', 'swasta', 'di', 'bandung', 'yang', 'sangat', 'luas', 'kawasannya']",positif
5.0,2hari di radius tuh tidak sempat sholat di dalam komplek selamat sukses bagi peserta seleksi tkd casn yang rezekinya lulus 👍🙏,"['2hari', 'di', 'radius', 'tuh', 'tidak', 'sempat', 'sholat', 'di', 'dalam', 'komplek', 'selamat', 'sukses', 'bagi', 'peserta', 'seleksi', 'tkd', 'casn', 'yang', 'rezekinya', 'lulus', '👍🙏']",netral
1.0,proses pendaftaran tidak transparan uang pendaftaran harus ditransfer dulu sesudah itu mau isi data susah beberapa hari kemudian diberi kabar tidak diterima di jurusan yang dipilih tapi diarahkan ke jurusan lainnya,"['proses', 'pendaftaran', 'tidak', 'transparan', 'uang', 'pendaftaran', 'harus', 'ditransfer', 'dulu', 'sesudah', 'itu', 'mau', 'isi', 'data', 'susah', 'beberapa', 'hari', 'kemudian', 'diberi', 'kabar', 'tidak', 'diterima', 'di', 'jurusan', 'yang', 'dipilih', 'tapi', 'diarahkan', 'ke', 'jurusan', 'lainnya']",negatif
1.0,saran sih bikin 1 titik tempat paket biar kurir maupun ojol tidak harus capek jalan kaki bawa-bawa paket atau makanan ngabisin waktu ya kasihan saja lihat nya apalagi kalau yang bawa paket gede,"['saran', 'sih', 'bikin', '1', 'titik', 'tempat', 'paket', 'biar', 'kurir', 'maupun', 'ojol', 'tidak', 'harus', 'capek', 'jalan', 'kaki', 'bawa-bawa', 'paket', 'atau', 'makanan', 'ngabisin', 'waktu', 'ya', 'kasihan', 'saja', 'lihat', 'nya', 'apalagi', 'kalau', 'yang', 'bawa', 'paket', 'gede']",negatif
5.0,gedungnya banyaktempatnya asri cuman kurang ruang terbuka hijaunya parkirannya luas,"['gedungnya', 'banyaktempatnya', 'asri', 'cuman', 'kurang', 'ruang', 'terbuka', 'hijaunya', 'parkirannya', 'luas']",positif
4.0,universitas swasta terbaik di indonesiaada banyak macam fakultas yang bisa dipilihada fakultas ekonomi fakultas teknologi fakultas industri kreatif dan masih banyak lagiuntuk lebih jelasnya bisa datang kesini di jalan terusan buah batu bandung,"['universitas', 'swasta', 'terbaik', 'di', 'indonesiaada', 'banyak', 'macam', 'fakultas', 'yang', 'bisa', 'dipilihada', 'fakultas', 'ekonomi', 'fakultas', 'teknologi', 'fakultas', 'industri', 'kreatif', 'dan', 'masih', 'banyak', 'lagiuntuk', 'lebih', 'jelasnya', 'bisa', 'datang', 'kesini', 'di', 'jalan', 'terusan', 'buah', 'batu', 'bandung']",positif
1.0,jika ceo nya baca 1 driver online harus ada naruh foodpaket i depan prkir 2 ini jalan jauh ke asrama 3 kadang sudah beda pimpinan beda peraturan jika mhasiswa tidak boleh mesan online lebih baik di umumkan di mading kasihan deiver yang jalan jauh,"['jika', 'ceo', 'nya', 'baca', '1', 'driver', 'online', 'harus', 'ada', 'naruh', 'foodpaket', 'i', 'depan', 'prkir', '2', 'ini', 'jalan', 'jauh', 'ke', 'asrama', '3', 'kadang', 'sudah', 'beda', 'pimpinan', 'beda', 'peraturan', 'jika', 'mhasiswa', 'tidak', 'boleh', 'mesan', 'online', 'lebih', 'baik', 'di', 'umumkan', 'di', 'mading', 'kasihan', 'deiver', 'yang', 'jalan', 'jauh']",negatif
5.0,universitas telekomunikasi bandung yang menjadi salah satu universitas swasta terbaik di indonesia dengan fasilitas yang lengkap didukung dengan teknologi yang canggih dan tenaga pengajar yang sangat kompeten di bidangnya,"['universitas', 'telekomunikasi', 'bandung', 'yang', 'menjadi', 'salah', 'satu', 'universitas', 'swasta', 'terbaik', 'di', 'indonesia', 'dengan', 'fasilitas', 'yang', 'lengkap', 'didukung', 'dengan', 'teknologi', 'yang', 'canggih', 'dan', 'tenaga', 'pengajar', 'yang', 'sangat', 'kompeten', 'di', 'bidangnya']",positif
5.0,semenjak kuliah online telekomunikasi semakin bagus fasilitasnya banyak taman2 yang diperbaiki jalanan di dalam kampus mulus tapi jalanan di luarnya masih kurang diperhatikan,"['semenjak', 'kuliah', 'online', 'telekomunikasi', 'semakin', 'bagus', 'fasilitasnya', 'banyak', 'taman2', 'yang', 'diperbaiki', 'jalanan', 'di', 'dalam', 'kampus', 'mulus', 'tapi', 'jalanan', 'di', 'luarnya', 'masih', 'kurang', 'diperhatikan']",positif
1.0,ribet kalau mau mengantarkan barang harus jalan kaki kalau dekat sih tidak masalah ini sudah mah jauhbarangnya berat mikir dong setidaknya bisa dititip di satuan pengamanan seperti ini satuan pengamanan nya saja reseh,"['ribet', 'kalau', 'mau', 'mengantarkan', 'barang', 'harus', 'jalan', 'kaki', 'kalau', 'dekat', 'sih', 'tidak', 'masalah', 'ini', 'sudah', 'mah', 'jauhbarangnya', 'berat', 'mikir', 'dong', 'setidaknya', 'bisa', 'dititip', 'di', 'satuan', 'pengamanan', 'seperti', 'ini', 'satuan', 'pengamanan', 'nya', 'saja', 'reseh']",negatif
5.0,pertama kali kesini saat tes cpns makanya tidak sempat foto bagian dalam atau shoot yang bagus simply suka sama kampusnya karena cukup banyak pepohonan jadi kasih kesan sejuk terus kalau dilihat dari pelayanan saat tes kemarin kampus ini pasti didukung fasilitas yang memadai untuk provide tes sebesar itu pasti ada sinergi yang baik antara instansi penyelenggara dengan pihak universitas,"['pertama', 'kali', 'kesini', 'saat', 'tes', 'cpns', 'makanya', 'tidak', 'sempat', 'foto', 'bagian', 'dalam', 'atau', 'shoot', 'yang', 'bagus', 'simply', 'suka', 'sama', 'kampusnya', 'karena', 'cukup', 'banyak', 'pepohonan', 'jadi', 'kasih', 'kesan', 'sejuk', 'terus', 'kalau', 'dilihat', 'dari', 'pelayanan', 'saat', 'tes', 'kemarin', 'kampus', 'ini', 'pasti', 'didukung', 'fasilitas', 'yang', 'memadai', 'untuk', 'provide', 'tes', 'sebesar', 'itu', 'pasti', 'ada', 'sinergi', 'yang', 'baik', 'antara', 'instansi', 'penyelenggara', 'dengan', 'pihak', 'universitas']",positif
1.0,baru kali ini diusir karena mau solat kampusnya sih bagus green concept yang tidak bagus staff satuan pengamanan di gate 4 sumpah kalau bisa diganti saja dia dipecat bapak² kacamata umur 40an sangat tidak sopan dan kurang ajar bikin nama telekomunikasi jelek,"['baru', 'kali', 'ini', 'diusir', 'karena', 'mau', 'solat', 'kampusnya', 'sih', 'bagus', 'green', 'concept', 'yang', 'tidak', 'bagus', 'staff', 'satuan', 'pengamanan', 'di', 'gate', '4', 'sumpah', 'kalau', 'bisa', 'diganti', 'saja', 'dia', 'dipecat', 'bapak²', 'kacamata', 'umur', '40an', 'sangat', 'tidak', 'sopan', 'dan', 'kurang', 'ajar', 'bikin', 'nama', 'telekomunikasi', 'jelek']",negatif
5.0,2012 tempat main masih banyak begal yang tembus ke arah lapang dan bisa tembus ke mohtoha palasari pernah ada yang bunuh diri loncat dari tower,"['2012', 'tempat', 'main', 'masih', 'banyak', 'begal', 'yang', 'tembus', 'ke', 'arah', 'lapang', 'dan', 'bisa', 'tembus', 'ke', 'mohtoha', 'palasari', 'pernah', 'ada', 'yang', 'bunuh', 'diri', 'loncat', 'dari', 'tower']",negatif
1.0,hallow apakah disini ada mahasiswa s2 putshaf email shafeelaptrgmail mohon maaf ya sebaiknya di di saja soalnya sukanya ngelont yang hobinya pamer dd terima kasih,"['hallow', 'apakah', 'disini', 'ada', 'mahasiswa', 's2', 'putshaf', 'email', 'shafeelaptrgmail', 'mohon', 'maaf', 'ya', 'sebaiknya', 'di', 'di', 'saja', 'soalnya', 'sukanya', 'ngelont', 'yang', 'hobinya', 'pamer', 'dd', 'terima', 'kasih']",negatif
1.0,coba perbaiki lagi keamanan di setiap parkiran kampus sering terjadi pencurian motor dan helm di dalam kampus evaluasi lah jangan hapushapus review buruk di google harus terima sisi buruk seperti ini dan di perbaiki takut citra jadi buruk yang ada makin buruk kalau tidak diperbaiki sampai nanti kampus swasta nomor 1 tapi keamanan tidak di nomor satukan tidak becus dikira beli helm pakai daun gimana kalau semisal para mahasiswa menabung untuk membeli helm dan hilang begitu saja ukt mahal keamanan jelek banget yang mau kuliah disini pikir pikir dulu deh keamanannya buruk seburuk buruknya,"['coba', 'perbaiki', 'lagi', 'keamanan', 'di', 'setiap', 'parkiran', 'kampus', 'sering', 'terjadi', 'pencurian', 'motor', 'dan', 'helm', 'di', 'dalam', 'kampus', 'evaluasi', 'lah', 'jangan', 'hapushapus', 'review', 'buruk', 'di', 'google', 'harus', 'terima', 'sisi', 'buruk', 'seperti', 'ini', 'dan', 'di', 'perbaiki', 'takut', 'citra', 'jadi', 'buruk', 'yang', 'ada', 'makin', 'buruk', 'kalau', 'tidak', 'diperbaiki', 'sampai', 'nanti', 'kampus', 'swasta', 'nomor', '1', 'tapi', 'keamanan', 'tidak', 'di', 'nomor', 'satukan', 'tidak', 'becus', 'dikira', 'beli', 'helm', 'pakai', 'daun', 'gimana', 'kalau', 'semisal', 'para', 'mahasiswa', 'menabung', 'untuk', 'membeli', 'helm', 'dan', 'hilang', 'begitu', 'saja', 'ukt', 'mahal', 'keamanan', 'jelek', 'banget', 'yang', 'mau', 'kuliah', 'disini', 'pikir', 'pikir', 'dulu', 'deh', 'keamanannya', 'buruk', 'seburuk', 'buruknya']",negatif
5.0,kampus swasta terbaik no 1 di indonesia saya lulusan tahun 2019 banyak ilmu yang didapat dari kampus ini selain teori juga banyak ilmu prakteknya fasilitas yang sangat lengkap sehingga dapat menunjang skill apapun akreditasi kampus sudah a kurikulum kampus yang sesuai,"['kampus', 'swasta', 'terbaik', 'no', '1', 'di', 'indonesia', 'saya', 'lulusan', 'tahun', '2019', 'banyak', 'ilmu', 'yang', 'didapat', 'dari', 'kampus', 'ini', 'selain', 'teori', 'juga', 'banyak', 'ilmu', 'prakteknya', 'fasilitas', 'yang', 'sangat', 'lengkap', 'sehingga', 'dapat', 'menunjang', 'skill', 'apapun', 'akreditasi', 'kampus', 'sudah', 'a', 'kurikulum', 'kampus', 'yang', 'sesuai']",positif
5.0,saya alhamdulillah menjadi lulusan terbaik di telekomunikasi university lulus dari telekomunikasi langsung bisa buka usaha terbesar di kota saya yaitu depok dan bisa menjadi trademark di kota saya silakan kunjungi click5studio,"['saya', 'alhamdulillah', 'menjadi', 'lulusan', 'terbaik', 'di', 'telekomunikasi', 'university', 'lulus', 'dari', 'telekomunikasi', 'langsung', 'bisa', 'buka', 'usaha', 'terbesar', 'di', 'kota', 'saya', 'yaitu', 'depok', 'dan', 'bisa', 'menjadi', 'trademark', 'di', 'kota', 'saya', 'silakan', 'kunjungi', 'click5studio']",positif
1.0,harus nya kalau driver ojek online makan paket di perbolehkan untuk bawa kendaraan ke dekat pengantaran khusus nya asrama putri jalan cukup jauh harus nya aturan itu untuk mahasiswa saja 👎👎👎👎,"['harus', 'nya', 'kalau', 'driver', 'ojek', 'online', 'makan', 'paket', 'di', 'perbolehkan', 'untuk', 'bawa', 'kendaraan', 'ke', 'dekat', 'pengantaran', 'khusus', 'nya', 'asrama', 'putri', 'jalan', 'cukup', 'jauh', 'harus', 'nya', 'aturan', 'itu', 'untuk', 'mahasiswa', 'saja', '👎👎👎👎']",negatif
4.0,salah satu universitas swasta terbaik di indonesia,"['salah', 'satu', 'universitas', 'swasta', 'terbaik', 'di', 'indonesia']",positif
5.0,kampus yang nyaman hitech hanya saja ruas jalan di sekitar kampus selalu padat,"['kampus', 'yang', 'nyaman', 'hitech', 'hanya', 'saja', 'ruas', 'jalan', 'di', 'sekitar', 'kampus', 'selalu', 'padat']",positif
5.0,creating the future kami siap support kebutuhan alat tulis alat lukis dan printing,"['creating', 'the', 'future', 'kami', 'siap', 'support', 'kebutuhan', 'alat', 'tulis', 'alat', 'lukis', 'dan', 'printing']",positif
5.0,pertama kali datang ke bandung 2012 saya turun dari taksi di depan gedung ini waktu itu masih di fungsikan sebagai rektorat itu telekomunikasi gedung penuh kenangan lantai 14 sudah pernah dikunjungi cuma ke lantai 5 yang belum pernah karena memang disitu ruang rektorat dan tidak ada urusan kesana foto dari belakang gedung,"['pertama', 'kali', 'datang', 'ke', 'bandung', '2012', 'saya', 'turun', 'dari', 'taksi', 'di', 'depan', 'gedung', 'ini', 'waktu', 'itu', 'masih', 'di', 'fungsikan', 'sebagai', 'rektorat', 'itu', 'telekomunikasi', 'gedung', 'penuh', 'kenangan', 'lantai', '14', 'sudah', 'pernah', 'dikunjungi', 'cuma', 'ke', 'lantai', '5', 'yang', 'belum', 'pernah', 'karena', 'memang', 'disitu', 'ruang', 'rektorat', 'dan', 'tidak', 'ada', 'urusan', 'kesana', 'foto', 'dari', 'belakang', 'gedung']",netral
5.0,kampus swasta ter the best banyak kenangan disini 🥹,"['kampus', 'swasta', 'ter', 'the', 'best', 'banyak', 'kenangan', 'disini', '\U0001f979']",positif
4.0,terkenal luas dan nyaman masjid kurang penerangan,"['terkenal', 'luas', 'dan', 'nyaman', 'masjid', 'kurang', 'penerangan']",negatif
5.0,bagus salah satu universitas swasta terbaik di indonesia,"['bagus', 'salah', 'satu', 'universitas', 'swasta', 'terbaik', 'di', 'indonesia']",positif
5.0,gerbang yang mengarah ke gedung bangkit yaitu gedung rektorat telekomunikasi university gate ini dekat dengan lapangan bola telekomunikasi university dan shortcut menuju danau galau atau situ tekno indah dan asri serta hijau,"['gerbang', 'yang', 'mengarah', 'ke', 'gedung', 'bangkit', 'yaitu', 'gedung', 'rektorat', 'telekomunikasi', 'university', 'gate', 'ini', 'dekat', 'dengan', 'lapangan', 'bola', 'telekomunikasi', 'university', 'dan', 'shortcut', 'menuju', 'danau', 'galau', 'atau', 'situ', 'tekno', 'indah', 'dan', 'asri', 'serta', 'hijau']",positif
5.0,kampus dengan integritas yang tinggi dan menjadi world class university synergybangoonnegry,"['kampus', 'dengan', 'integritas', 'yang', 'tinggi', 'dan', 'menjadi', 'world', 'class', 'university', 'synergybangoonnegry']",positif
1.0,bad university tolong etikanya diperbaiki,"['bad', 'university', 'tolong', 'etikanya', 'diperbaiki']",negatif
5.0,kampusnya bagus,"['kampusnya', 'bagus']",positif
5.0,good place tapi learn pengalaman selama di telu baik apalagi sekarang makin bagus fasilitasnya,"['good', 'place', 'tapi', 'learn', 'pengalaman', 'selama', 'di', 'telu', 'baik', 'apalagi', 'sekarang', 'makin', 'bagus', 'fasilitasnya']",positif
5.0,di stt adem banget buat yang suka sama itu wajib masuk sini ini,"['di', 'stt', 'adem', 'banget', 'buat', 'yang', 'suka', 'sama', 'itu', 'wajib', 'masuk', 'sini', 'ini']",positif
1.0,kampus paling belagu giliran ojol tidak boleh pakai motor harus jalan kaki padahal jauh ongkos tidak seberapa giliran delivery atau yang kenal lenggang kangkung enak banget,"['kampus', 'paling', 'belagu', 'giliran', 'ojol', 'tidak', 'boleh', 'pakai', 'motor', 'harus', 'jalan', 'kaki', 'padahal', 'jauh', 'ongkos', 'tidak', 'seberapa', 'giliran', 'delivery', 'atau', 'yang', 'kenal', 'lenggang', 'kangkung', 'enak', 'banget']",negatif
5.0,kini tambah asri dan hijau banyak bangunan baru,"['kini', 'tambah', 'asri', 'dan', 'hijau', 'banyak', 'bangunan', 'baru']",positif
5.0,wilayah kampusnya sejuk banyak pepohonannya serta ada joglonya untuk bersantai,"['wilayah', 'kampusnya', 'sejuk', 'banyak', 'pepohonannya', 'serta', 'ada', 'joglonya', 'untuk', 'bersantai']",positif
1.0,sekolah unggulan adab mahasiswa rendahan,"['sekolah', 'unggulan', 'adab', 'mahasiswa', 'rendahan']",negatif
5.0,universitas telekomunikasi tempat anak-anak kuliah fasilitanya lengkap suasana belajar nyaman,"['universitas', 'telekomunikasi', 'tempat', 'anak-anak', 'kuliah', 'fasilitanya', 'lengkap', 'suasana', 'belajar', 'nyaman']",positif
1.0,satuan pengamanan kampus gate 4 yang sangat aneh masa mau solat dimasjidnya gaboleh dengan alasan bukan orang telekomunikasi padahal saya ke telekomunikasi diundang oleh dosen telekomunikasi sebelum ke gate 4 ini saya berada di sekitar gate 2 oleh satuan pengamanan gate 2 disaranin masuk lewat gate 4 saja boleh kok langsung masuk saja eh bahkan ketemu satuan pengamanan rese di gate 4 tidak dibolehin solat bad banget deh attitudenya itu satuan pengamanan gate 4,"['satuan', 'pengamanan', 'kampus', 'gate', '4', 'yang', 'sangat', 'aneh', 'masa', 'mau', 'solat', 'dimasjidnya', 'gaboleh', 'dengan', 'alasan', 'bukan', 'orang', 'telekomunikasi', 'padahal', 'saya', 'ke', 'telekomunikasi', 'diundang', 'oleh', 'dosen', 'telekomunikasi', 'sebelum', 'ke', 'gate', '4', 'ini', 'saya', 'berada', 'di', 'sekitar', 'gate', '2', 'oleh', 'satuan', 'pengamanan', 'gate', '2', 'disaranin', 'masuk', 'lewat', 'gate', '4', 'saja', 'boleh', 'kok', 'langsung', 'masuk', 'saja', 'eh', 'bahkan', 'ketemu', 'satuan', 'pengamanan', 'rese', 'di', 'gate', '4', 'tidak', 'dibolehin', 'solat', 'bad', 'banget', 'deh', 'attitudenya', 'itu', 'satuan', 'pengamanan', 'gate', '4']",negatif
